Product,Rating,MRP,Feature
MICROSOFT Surface Go Pentium Gold - (4 GB/64 GB EMMC Storage/Windows 10 Home in S Mode) 1824 2 in 1 La...,4.3,"₹38,513",Intel Pentium Gold Processor4 GB DDR3 RAM64 bit Windows 10 Operating System25.4 cm (10 inch) Touchscreen Display1 Year Limited Hardware Warranty
ASUS ROG Zephyrus G14 Ryzen 7 Octa Core Ryzen 7-4800HS 4th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB ...,,"₹1,05,990",AMD Ryzen 7 Octa Core Processor (4th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN246P Thin and Light Laptop,,"₹73,990",Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com)
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN239P Thin and Light Laptop,,"₹73,990",Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com)
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN244P Thin and Light Laptop,,"₹73,990",Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com)
Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN223P Thin and Light Laptop,3.3,"₹73,063",Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com)
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN247P Thin and Light Laptop,,"₹73,990",Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com)
Lenovo Ideapad 330 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 330-15IKB Laptop,4.2,"₹46,990","NVIDIA Geforce MX150 for Supreme Graphics PerformanceIntel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayLenovo App Explorer, Lenovo Companion 3.01 Year Onsite Warranty"
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN241P Thin and Light Laptop,,"₹73,990",Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Display18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com)
Lenovo Legion 7i Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2...,,"₹1,80,998",Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
ASUS ROG Zephyrus G14 Ryzen 9 Octa Core Ryzen 9 4900HS 4th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB ...,,"₹1,19,990",AMD Ryzen 9 Octa Core Processor (4th Gen)16 GB DDR4 RAMWindows 10 Operating System1 TB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Lapto...,4.3,"₹78,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
HP Pavilion Gaming Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/N...,4.5,"₹84,000","AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayHP Documentation, HP e-service, HP BIOS Recovery, HP Smart, HP Jumpstarts, HP Audio Switch, HP Audio Boost, HP Support Assistant, HP SSRM, Dropbox1 Year Onsite Warranty"
"ASUS ROG Strix G15 Core i7 10th Gen - (16 GB/512 GB, 512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA G...",,"₹1,29,990","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB, 512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty"
DELL DELL 5590 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 15 5590 Laptop,,"₹69,990","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 10, Microsoft(R) Office Home and S tudent 20191 YEAR DOMESTIC WARRANTY"
"ASUS Rog Strix G15 Ryzen 9 Octa Core AMD Ryzen™ 9 5900H Processor 3.0 GHz (16M Cache, up to 4.6 GHz) 5...",,"₹1,34,990",AMD Ryzen 9 Octa Core Processor (5th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayWindows 10 Home1 Year Onsite Warranty
ASUS Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060) G712LU-...,,"₹1,29,990",Intel Core i7 Processor (10th Gen)16 GB DDR4 RAMWindows 10 Operating System1 TB SSD43.94 cm (17.3 inch) Display1 year
HP Pavilion Gaming Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.9,"₹93,400","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD40.89 cm (16.1 inch) DisplayHP Support Assistant, HP Audio Boost, HP Audio Switch, HP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Jumpstarts, Microsoft Office Home and Student 20191 Year Onsite Warranty"
ASUS Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X515JA-EJ301T Thin and Light Laptop,3.5,"₹37,790","Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMy Asus, System Diagnosis, Tru2Life, Splendid, AppDeals1 Year Onsite Warranty"
HP 15s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light Laptop,4.3,"₹61,990","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP CoolSense , HP SSRM , HP Smart, HP Support Assistant1 Year Onsite Warranty"
HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14-dv0053TU Thin and Light Laptop,4.1,"₹75,900","Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP Smart, HP BIOS Recovery, HP Support Assistant1 Year Onsite Warranty"
"ASUS ROG Strix G15 Core i7 10th Gen - (16 GB/512 GB, 512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA G...",,"₹1,29,990","Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB, 512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty"
HP 15q Core i3 7th Gen - (4 GB/1 TB HDD/DOS) 15q-ds0015tu Laptop,4.2,"₹32,955",Intel Core i3 Processor (7th Gen)4 GB DDR4 RAM64 bit DOS Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
HP Pavilion 14-ce Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14-ce3024TX Thin ...,4.6,"₹99,000","Intel Core i7 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayBuilt-in Alexa, HP Audio Switch, HP ePrint, Dropbox, HP Connection Optimizer, HP CoolSense, HP Support Assistant, HP Documentation, HP JumpStart, Microsoft Office Home and Student 20191 Year Onsite Warranty"
ASUS Ryzen 3 Dual Core 3250U - (4 GB/256 GB SSD/Windows 10 Home) M515DA-EJ312TS Thin and Light Laptop,4.1,"₹37,900","AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayMyASUS, Office Home and Student 20191 Year Onsite"
DELL Inspiron 3501 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Inspiron 3501 Thin an...,4.3,"₹65,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
HP 15q Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15q-ds0029TU Laptop,4.1,"₹51,930","Intel Core i5 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP Support Assistant, Microsoft Office Home and Student 20161 Year Onsite Warranty"
ASUS Ryzen 3 Quad Core - (4 GB/1 TB HDD/Windows 10) M509DA-BR301T Laptop,3.7,"₹35,890",AMD Ryzen 3 Quad Core Processor4 GB DDR4 RAMWindows 10 Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Warranty
HP Chromebook x360 Core i3 8th Gen - (8 GB/64 GB EMMC Storage/Chrome OS) 14-da0003TU 2 in 1 Laptop,4.3,"₹51,297","64 GB eMMC + 100 GB Cloud StorageAccess Favorite Apps from Google Play (Like Google Drive, Gmail, YouTube, Whatsapp, MS Office)Inbuilt Google AssistantIntel Core i3 Processor (8th Gen)8 GB DDR4 RAMChrome Operating System35.56 cm (14 inch) Touchscreen DisplayHP Audio Switch, Google Chrome, Google Play Store, Google Map, YouTube, Google Photo, Google Docs, Google Spreadsheet, Google Play Music1 Year Onsite Warranty"
HP 15s Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) 15s-eq0132AU Thin and Light Laptop,4.5,"₹66,500",AMD Ryzen 7 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
Lenovo Ideapad Gaming 3 Ryzen 7 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,,"₹66,988",AMD Ryzen 7 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
HP Omen X 2S Core i7 9th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080) ...,,"₹2,91,000","Intel Core i7 Processor (9th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP Support Assistant, HP Connection Optimizer, Omen Command Center1 Year Onsite Warranty"
ASUS Core i5 11th Gen - (8 GB/512 GB HDD/512 GB SSD/Windows 10 Home) X515EA-BQ562TS Thin and Light Lap...,,"₹59,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB HDD|512 GB SSD39.62 cm (15.6 inch) Display1 Year Manufacturing Warranty
ASUS Core i3 11th Gen - (8 GB/256 GB HDD/256 GB SSD/Windows 10 Home) X515EA-BQ312TS Laptop,,"₹46,990",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 10 Operating System256 GB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Manufacturing Warranty
ASUS TUF Gaming F15 (2021) Core i5 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,,"₹1,03,980",Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
HP 15s Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 15s-du3047TX Laptop,4.2,"₹68,800","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP BIOS Recovery, HP Smart, HP Support Assistant, Dropbox1 Year Onsite Warranty"
HP Omen X 2S Core i9 9th Gen - (16 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080) ...,,"₹3,43,000","Intel Core i9 Processor (9th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System2 TB SSD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP Support Assistant, HP Connection Optimizer, Omen Command Center1 Year Onsite Warranty"
HP Omen Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-...,4.4,"₹89,999","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Support Assistant, HP Audio Switch, HP Audio Boost , HP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts1 Year Onsite Warranty"
HP Pavilion Core i7 9th Gen - (12 GB/1 TB HDD/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce ...,,"₹1,22,000","Intel Core i7 Processor (9th Gen)12 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|512 GB SSD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP JumpStart, HP Support Assistant, Microsoft Office Home and Student 20191 Year Onsite Warranty"
HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 15s-dr2007tx Laptop,4.2,"₹76,000","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, Built in Alexa Support1 Year Onsite Warranty"
HP 14s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14S-ER0003TU Thin and Light Lapto...,4.4,"₹70,900","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD35.56 cm (14 inch) DisplayHP Audio Switch, HP Support Assistant, HP Recovery Manager, HP Documentation, HP Sure Connect, HP JumpStart, HP Connection Optimizer, Microsoft Office Home and Student 20191 Year Onsite Warranty"
ASUS Core i3 11th Gen - (8 GB/256 GB HDD/256 GB SSD/Windows 10 Home) X515EA-BQ312TS Laptop,,"₹46,990",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 10 Operating System256 GB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Manufacturing Warranty
ASUS Core i5 11th Gen - (8 GB/512 GB HDD/512 GB SSD/Windows 10 Home) X515EA-BQ562TS Thin and Light Lap...,,"₹59,990",Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB HDD|512 GB SSD39.62 cm (15.6 inch) Display1 Year Manufacturing Warranty
HP Pavilion Core i7 9th Gen - (12 GB/1 TB HDD/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce ...,,"₹1,22,000","Intel Core i7 Processor (9th Gen)12 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|512 GB SSD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP JumpStart, HP Support Assistant, Microsoft Office Home and Student 20191 Year Onsite Warranty"
HP Omen Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-...,4.4,"₹89,999","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Support Assistant, HP Audio Switch, HP Audio Boost , HP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts1 Year Onsite Warranty"
HP Omen X 2S Core i9 9th Gen - (16 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080) ...,,"₹3,43,000","Intel Core i9 Processor (9th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System2 TB SSD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP Support Assistant, HP Connection Optimizer, Omen Command Center1 Year Onsite Warranty"
HP 15s Core i3 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du0093TU Thin and Light Laptop,4.2,"₹43,781","Li-ion Battery, Miracast CertifiedIntel Core i3 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP Support Assistant, HP Connection Optimizer, Microsoft Office Home and Student 20191 Year Onsite Warranty"
ASUS VivoBook Ultra S14 Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) S433EA-AM5...,4.4,"₹65,000","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 2019, Splendid (All Models), Tru2Life (Intel Platform Models), Link to MyASUS (All Models, Bluetooth Needed)1 Year Onsite Warranty"
HP Omen X 2S Core i7 9th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080) ...,,"₹2,91,000","Intel Core i7 Processor (9th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP Support Assistant, HP Connection Optimizer, Omen Command Center1 Year Onsite Warranty"
HP Pavilion x360 Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14-dh0101TU 2 in 1 Laptop,4.4,"₹54,238","Intel Core i3 Processor (8th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayHP Audio Switch, HP Support Assistant, Microsoft Office Home and Student 20191 Year Onsite Warranty"
HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 15s-dr2007tx Laptop,4.2,"₹76,000","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, Built in Alexa Support1 Year Onsite Warranty"
ASUS Pro P5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop,,"₹62,990",Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase
acer Swift Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) SF314-43 Thin and Light Laptop,,"₹75,000","AMD Ryzen 5 Hexa Core Processor8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayAcer Care Center, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)"
HP 14s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14S-ER0003TU Thin and Light Lapto...,4.4,"₹70,900","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD35.56 cm (14 inch) DisplayHP Audio Switch, HP Support Assistant, HP Recovery Manager, HP Documentation, HP Sure Connect, HP JumpStart, HP Connection Optimizer, Microsoft Office Home and Student 20191 Year Onsite Warranty"
HP Pavilion Core i3 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) da0435tx Laptop,4.2,"₹50,922",Intel Core i3 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Manufacturer Warranty
HP Spectre x360 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-aw0204TU 2 in 1 Laptop,4.5,"₹1,15,900","Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayHP Audio Switch, HP ePrint, HP Support Assistant, HP JumpStart, HP Connection Optimizer, HP PC Hardware Diagnostics, HP Command Centre, Microsoft Office Home and Student 20191 Year Onsite Warranty"
HP Envy x360 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 13-AY0045AU 2 in 1 Laptop,4.5,"₹97,500",AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
HP 15 Core i5 8th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) 15-da0077tx Laptop,4.3,"₹55,729",Intel Core i5 Processor (8th Gen)8 GB DDR4 RAMDOS Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3400 Thin and Light Laptop,3.7,"₹49,990","Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail"
HP 15q APU Dual Core A9 A9-9425 - (4 GB/1 TB HDD/Windows 10 Home) 15q-dy0007AU Laptop,4.1,"₹31,414","AMD APU Dual Core A9 Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP JumpStart, HP Support Assistant1 Year Onsite Warranty"
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 5 15ALC05 Thin and ...,,"₹59,998",AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2019 Home & Student1 Year Warranty Term
HP Ryzen 5 Quad Core 3rd Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14s-dk0093AU Laptop,,"₹60,900",AMD Ryzen 5 Quad Core Processor (3rd Gen)8 GB DDR4 RAMWindows 10 Operating System1 TB HDD|256 GB SSD35.56 cm (14 inch) Display1 YEAR
HP 15q Ryzen 3 Dual Core 2200U - (4 GB/1 TB HDD/Windows 10 Home) 15q-dy0004au Laptop,4,"₹32,917","AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP Support Assistant1 Year Onsite Warranty"
HP Pavilion 15-CS Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15-cs1000tx Laptop,4.3,"₹64,990","Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayHP Audio Switch, HP Support Assistant, Microsoft Office Home and Student 20161 Year Onsite Warranty"
Avita Cosmos 2 in 1 Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 10 Home) NS12T5IN025P 2 in 1 ...,3.7,"₹18,090",Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System29.46 cm (11.6 inch) Touchscreen Display24 Months Warranty
ASUS ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4117T Thin and Light Lapt...,4.2,"₹59,990",Intel Core i5 Processor (8th Gen)8 GB LPDDR3 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayAsus Splendid1 Year Onsite Warranty
Lenovo Ideapad Slim 3i (2021) Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10) Ideapad 3 15IML05 Thin and...,,"₹42,490",Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20192 Year Onsite Warranty
Lenovo Ideapad 720S Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,3.3,"₹74,990","Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayMicrosoft Office Home and Student 2016, Lenovo App Explorer, Lenovo Companion 3.01 Year Onsite Warranty"
ASUS Vivobook Ryzen 3 Dual Core AMD Ryzen™ 3 3250U - (4 GB/1 TB HDD/Windows 10 Home) M509DA-BR301T Lap...,3.4,"₹34,990",AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite
Vaio SE Series Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NP14V1IN003P Thin and Light Laptop,4.2,"₹62,990",Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 3652 Years Onsite Warranty
Smartron t.book flex Core i5 7th Gen - (4 GB/128 GB SSD/Windows 10 Home) T1224 2 in 1 Laptop,4,"₹52,990",Intel Core i5 Processor (7th Gen)4 GB DDR3 RAM64 bit Windows 10 Operating System128 GB SSD30.99 cm (12.2 inch) Touchscreen Display1 Year Onsite Warranty
Lenovo Yoga Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga S940-14IIL Thin and Light Laptop,2.5,"₹1,19,990",Intel Core i7 Processor (10th Gen)16 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
HP Envy Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-ba0003tu Thin and Light Laptop,3.8,"₹72,990",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
